ID,WHOID,WHATId,SUBJECT,ACTIVITYDATE,STATUS,PRIORITY,ISHIGHPRIORITY,OWNERID,DESCRIPTION,ISDELETED,ACCOUNTID,ISCLOSED,CREATEDDATE,LASTMODIFIEDDATE,LASTMODIFIEDBYID,SYSTEMMODSTAMP,ISARCHIVED,CALLDURATIONINSECONDS,CALLTYPE,CALLDISPOSITION,CALLOBJECT,REMINDERDATETIME,ISREMINDERSET,RECURRENCEACTIVITYID,ISRECURRENCE,RECURRENCESTARTDATEONLY,RECURRENCEENDDATEONLY,RECURRENCETIMEZONESIDKEY,RECURRENCETYPE,RECURRENCEINTERVAL,RECURRENCEDAYOFWEEKMASK,RECURRENCEDAYOFMONTH,RECURRENCEINSTANCE,RECURRENCEMONTHOFYEAR,RECURRENCEREGENERATEDTYPE,TASKSUBTYPE,DISPOSITION__C,INCONTACT_CONTACT_ID__C,SKILL_NAME__C,TEAM_NAME__C,ANI__C,AGENT_NAME__C,CALLBACK_TIME__C,CALL_DIRECTION__C,CALL_DURATION_IN_SECONDS__C,CALL_START_DATE_AND_TIME__C,CALL_END_DATE_AND_TIME__C,COMMITMENT_AMOUNT__C,CUSTOM_VALUE_1__C,CUSTOM_VALUE_2__C,DNIS__C,SECONDARY_DISPOSITION__C,TAGS__C
,,50055000007OldDAAS,Known Issue,,Completed,Low,,0054P00000Av1QzQAJ,vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend,,0014P0000278mS9QAI,,2019-05-25T05:46:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,13413081652,Chimerical Auto Workitem,Router Support,950-907-6826,Luke Cage,,Inbound,1104,2019-05-25T05:46:03Z,,,Call,,517-317-0003,Product Management,Hot Lead
,,50055000007OldEAAS,Product Support,,Completed,Low,,0054P00000Av1QaQAJ,quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at,,0014P0000278mS9QAI,,2019-07-29T18:06:09.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,12863886044,Chimerical Auto Outbound,Sales,438-464-0337,Peter Parker,,Inbound,1254,2019-07-29T18:06:09Z,,,Email,,264-596-4941,Support,New Product
,,50055000007OldFAAS,General Inquiry,,Completed,Medium,,0054P00000Av1QzQAJ,praesent id massa id nisl venenatis lacinia aenean sit amet justo morbi,,0014P0000278mPMQAY,,2018-10-30T17:40:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,16157856375,Chimerical Auto Inbound,Sales,297-392-8138,Tony Stark,,Outbound,2427,2018-10-30T17:40:32Z,,,Email,,464-764-9918,Sales,Fall Campaign
,,50055000007OldGAAS,Product Support,,Completed,High,,0054P00000Av1QuQAJ,placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula,,0014P0000278mQ6QAI,,2018-12-02T10:33:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,16436374263,Broadband Sales,Auto Agent,546-893-5551,Clint Barton,,Outbound,1588,2018-12-02T10:33:54Z,,,WorkItem,,976-227-2221,Marketing,New Product
,,50055000007OldHAAS,General Inquiry,,Completed,Medium,,0054P00000Av1QkQAJ,sit amet erat nulla tempus vivamus in felis eu sapien cursus,,0014P0000278mN9QAI,,2018-12-03T17:52:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,12807315845,Chimerical Auto Outbound,Cable TV Support,630-977-5733,Charles Xavier,,Inbound,1449,2018-12-03T17:52:44Z,,,Email,,119-913-8487,Support,New Product
,,50055000007OldIAAS,Product Support,,Completed,High,,0054P00000Av1QzQAJ,sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque,,0014P0000278mVxQAI,,2019-08-04T03:55:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,19117692079,Cable TV Issues,Router Support,605-609-7893,Justin Case,,Inbound,778,2019-08-04T03:55:30Z,,,Call,,938-390-0037,Accounting,Fall Campaign
,,50055000007OldJAAS,Product Problem,,Completed,Medium,,0054P00000Av1PrQAJ,integer pede justo lacinia eget tincidunt eget tempus vel pede,,0014P0000278mJGQAY,,2019-09-11T08:14:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18851384322,Broadband Sales,Router Support,157-253-4166,Peter Parker,,Inbound,661,2019-09-11T08:14:35Z,,,Chat,,573-511-3442,Engineering,Hot Lead
,,50055000007OldKAAS,Known Issue,,Completed,Medium,,0054P00000Av1R4QAJ,augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit amet justo,,0014P0000278mS9QAI,,2019-02-22T07:49:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,12756872845,Chimerical Auto Inbound,Cable TV Support,278-651-7339,Bruce Banner,,Outbound,2504,2019-02-22T07:49:29Z,,,Email,,562-601-0404,Product Management,Upgrade
,,50055000007OldLAAS,Product Inquiry,,Completed,High,,0054P00000Av1PrQAJ,eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue,,0014P0000278mVxQAI,,2019-07-02T03:33:49.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,13749776394,Chimerical Auto Inbound,Cable TV Support,187-913-7352,Steve Rogers,,Outbound,323,2019-07-02T03:33:49Z,,,Call,,431-957-1971,Sales,Known Issue
,,50055000007OldMAAS,Product Problem,,Completed,High,,0054P00000Av1R4QAJ,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue,,0014P0000278mPMQAY,,2019-03-10T13:21:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,17668807975,Chimerical Auto Workitem,Auto Agent,330-827-5365,Steve Rogers,,Outbound,1987,2019-03-10T13:21:02Z,,,Chat,,171-160-9716,Services,Fall Campaign
,,50055000007OldNAAS,Product Support,,Completed,Low,,0054P00000Av1QaQAJ,at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla,,0014P0000278mN9QAI,,2018-11-05T05:53:23.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,13623429897,Broadband Sales,Router Support,883-660-4257,Charles Xavier,,Inbound,1491,2018-11-05T05:53:23Z,,,Call,,914-132-1716,Engineering,Fall Campaign
,,50055000007OldOAAS,Known Issue,,Completed,Low,,0054P00000Av1QzQAJ,venenatis turpis enim blandit mi in porttitor pede justo eu massa donec dapibus duis at velit,,0014P0000278mQ6QAI,,2018-11-05T11:16:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,13485660389,Router Issues,Sales,561-564-4939,Charles Xavier,,Outbound,1190,2018-11-05T11:16:32Z,,,Call,,773-840-6703,Business Development,Known Issue
,,50055000007OldPAAS,Product Problem,,Completed,Medium,,0054P00000Av1PrQAJ,sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum,,0014P0000278mN9QAI,,2018-12-04T19:14:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,13354580083,Chimerical Auto Inbound,Cable TV Support,622-988-9106,Steve Rogers,,Outbound,1552,2018-12-04T19:14:02Z,,,Email,,298-935-4908,Product Management,Upgrade
,,50055000007OldQAAS,Known Issue,,Completed,Low,,0054P00000Av1QfQAJ,tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet,,0014P0000278mPMQAY,,2019-08-21T10:54:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18544477074,Cable TV Issues,Router Support,114-518-0801,Bruce Banner,,Outbound,2462,2019-08-21T10:54:00Z,,,Email,,271-660-4712,Human Resources,Upgrade
,,50055000007OldRAAS,General Inquiry,,Completed,Medium,,0054P00000Av1R4QAJ,in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod,,0014P0000278mN9QAI,,2019-05-19T17:29:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,15828780233,Cable TV Issues,Router Support,878-134-0592,Steve Rogers,,Inbound,768,2019-05-19T17:29:00Z,,,WorkItem,,449-342-6647,Product Management,Known Issue
,,50055000007OldSAAS,Product Support,,Completed,Medium,,0054P00000Av1QfQAJ,tristique in tempus sit amet sem fusce consequat nulla nisl nunc nisl,,0014P0000278mS9QAI,,2019-09-22T20:04:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,17329853366,Cable TV Issues,Cable TV Support,921-595-1733,Peter Parker,,Inbound,1304,2019-09-22T20:04:26Z,,,Email,,733-148-3116,Legal,Upgrade
,,50055000007OldTAAS,Known Issue,,Completed,Medium,,0054P00000Av1QLQAZ,orci luctus et ultrices posuere cubilia curae nulla dapibus dolor vel est donec,,0014P0000278mPMQAY,,2019-07-15T23:43:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,18714069268,Router Issues,Router Support,962-648-6888,Steve Rogers,,Outbound,2190,2019-07-15T23:43:18Z,,,Call,,498-559-5893,Accounting,New Product
,,50055000007OldUAAS,General Inquiry,,Completed,Low,,0054P00000Av1PrQAJ,nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere,,0014P0000278mVxQAI,,2019-06-28T03:59:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,14403917497,Chimerical Auto Workitem,Router Support,126-984-2395,Charles Xavier,,Inbound,2188,2019-06-28T03:59:33Z,,,WorkItem,,925-165-0544,Human Resources,Upgrade
,,50055000007OldVAAS,Product Problem,,Completed,Medium,,0054P00000Av1QLQAZ,quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a,,0014P0000278mPMQAY,,2019-03-09T12:37:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,14265658957,Chimerical Auto Inbound,Cable TV Support,419-979-4897,Steve Rogers,,Inbound,2464,2019-03-09T12:37:00Z,,,Chat,,208-431-5538,Product Management,New Product
,,50055000007OldWAAS,Known Issue,,Completed,Low,,0054P00000Av1QuQAJ,vel augue vestibulum rutrum rutrum neque aenean auctor gravida sem praesent id massa id nisl venenatis lacinia,,0014P0000278mQ6QAI,,2019-10-11T11:36:07.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,16359516166,Cable TV Issues,Auto Agent,977-622-8326,Steve Rogers,,Inbound,2434,2019-10-11T11:36:07Z,,,Call,,364-143-2246,Research and Development,Known Issue
,,50055000007OldXAAS,Known Issue,,Completed,High,,0054P00000Av1PrQAJ,posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet,,0014P0000278mPMQAY,,2019-08-16T08:03:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,17310690260,Chimerical Auto Inbound,Cable TV Support,480-931-1596,Bruce Banner,,Inbound,345,2019-08-16T08:03:45Z,,,Chat,,128-112-2574,Sales,Known Issue
,,50055000007OlgwAAC,Product Inquiry,,Completed,Medium,,0054P00000Av1QzQAJ,quisque erat eros viverra eget congue eget semper rutrum nulla nunc purus phasellus in felis,,0014P0000278mPMQAY,,2019-01-21T16:02:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,14207067906,Cable TV Issues,Cable TV Support,524-612-9899,Peter Parker,,Outbound,2631,2019-01-21T16:02:13Z,,,Email,,406-192-5772,Legal,Spring Campaign
,,50055000007OlgxAAC,Product Problem,,Completed,Low,,0054P00000Av1R4QAJ,libero ut massa volutpat convallis morbi odio odio elementum eu interdum eu tincidunt in leo maecenas,,0014P0000278mJGQAY,,2019-01-10T07:04:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,18129134646,Broadband Sales,Auto Agent,305-917-1988,Luke Cage,,Outbound,2600,2019-01-10T07:04:58Z,,,Call,,328-850-3305,Human Resources,Upgrade
,,50055000007OlgyAAC,Known Issue,,Completed,Low,,0054P00000Av1QuQAJ,tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus,,0014P0000278mVxQAI,,2019-06-15T08:04:03.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,18610700872,Chimerical Auto Inbound,Router Support,284-761-3446,Steve Rogers,,Outbound,2010,2019-06-15T08:04:03Z,,,Chat,,721-664-7264,Human Resources,New Product
,,50055000007OlgzAAC,Product Inquiry,,Completed,Low,,0054P00000Av1QuQAJ,ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut,,0014P0000278mPMQAY,,2019-10-26T02:29:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,14202346407,Chimerical Auto Outbound,Sales,585-621-5036,Steve Rogers,,Inbound,1348,2019-10-26T02:29:42Z,,,Chat,,942-202-8797,Research and Development,Fall Campaign
,,50055000007Olh0AAC,General Inquiry,,Completed,High,,0054P00000Av1QkQAJ,eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum ligula vehicula consequat morbi a ipsum integer,,0014P0000278mS9QAI,,2019-02-01T13:02:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,14650264449,Cable TV Issues,Router Support,607-110-3657,Clint Barton,,Inbound,2180,2019-02-01T13:02:18Z,,,WorkItem,,183-846-9038,Engineering,Spring Campaign
,,50055000007Olh1AAC,Product Problem,,Completed,High,,0054P00000Av1QfQAJ,suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque,,0014P0000278mPMQAY,,2019-01-30T04:59:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,19733872169,Chimerical Auto Inbound,Sales,522-274-8193,Wade Wilson,,Outbound,1052,2019-01-30T04:59:05Z,,,Call,,946-103-4951,Product Management,Known Issue
,,50055000007Olh2AAC,Product Problem,,Completed,High,,0054P00000Av1QGQAZ,posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet,,0014P0000278mQ6QAI,,2018-10-22T04:15:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,14369559761,Chimerical Auto Outbound,Sales,326-921-8112,Bruce Banner,,Inbound,1649,2018-10-22T04:15:40Z,,,Chat,,115-877-2867,Support,New Product
,,50055000007Olh3AAC,Known Issue,,Completed,High,,0054P00000Av1PrQAJ,mattis odio donec vitae nisi nam ultrices libero non mattis,,0014P0000278mVxQAI,,2019-07-10T22:24:01.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,12821640939,Chimerical Auto Inbound,Router Support,277-605-1325,Steve Rogers,,Inbound,1356,2019-07-10T22:24:01Z,,,Call,,841-623-7788,Sales,Hot Lead
,,50055000007Olh4AAC,Product Problem,,Completed,Medium,,0054P00000Av1QLQAZ,accumsan tellus nisi eu orci mauris lacinia sapien quis libero nullam sit amet turpis elementum,,0014P0000278mN9QAI,,2018-11-17T17:57:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,16199414096,Cable TV Issues,Cable TV Support,117-824-2528,Tony Stark,,Inbound,1423,2018-11-17T17:57:11Z,,,Email,,351-898-0901,Human Resources,New Product
,,50055000007Olh5AAC,Product Support,,Completed,High,,0054P00000Av1QLQAZ,arcu libero rutrum ac lobortis vel dapibus at diam nam,,0014P0000278mS9QAI,,2019-06-30T00:42:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,13760229609,Chimerical Auto Workitem,Auto Agent,703-546-4447,Justin Case,,Inbound,2282,2019-06-30T00:42:14Z,,,Chat,,821-526-3840,Product Management,Hot Lead
,,50055000007Olh6AAC,Known Issue,,Completed,High,,0054P00000Av1QuQAJ,aenean auctor gravida sem praesent id massa id nisl venenatis lacinia aenean sit,,0014P0000278mJGQAY,,2019-09-13T10:32:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,17505768276,Router Issues,Router Support,356-272-1079,Luke Cage,,Outbound,1905,2019-09-13T10:32:36Z,,,Chat,,153-712-1632,Training,Hot Lead
,,50055000007Olh7AAC,Product Support,,Completed,Low,,0054P00000Av1R4QAJ,ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque libero convallis,,0014P0000278mJGQAY,,2019-03-05T03:27:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,14311033445,Chimerical Auto Inbound,Sales,725-800-9044,Luke Cage,,Inbound,1753,2019-03-05T03:27:40Z,,,Email,,524-907-8290,Research and Development,Spring Campaign
,,50055000007Olh8AAC,Product Support,,Completed,Low,,0054P00000Av1QLQAZ,nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit,,0014P0000278mPMQAY,,2019-08-18T16:08:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,17576300912,Broadband Sales,Router Support,317-827-2588,Charles Xavier,,Outbound,1198,2019-08-18T16:08:02Z,,,Chat,,508-427-4620,Training,Fall Campaign
,,50055000007Olh9AAC,Product Inquiry,,Completed,High,,0054P00000Av1QzQAJ,purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a,,0014P0000278mS9QAI,,2018-10-31T06:23:11.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,13676197953,Broadband Sales,Router Support,954-816-5937,Justin Case,,Inbound,2220,2018-10-31T06:23:11Z,,,Email,,381-786-0339,Training,Fall Campaign
,,50055000007OlhAAAS,General Inquiry,,Completed,Medium,,0054P00000Av1R4QAJ,magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum rutrum rutrum neque aenean,,0014P0000278mJGQAY,,2019-04-22T02:10:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,12913677012,Chimerical Auto Workitem,Sales,360-772-7368,Wade Wilson,,Inbound,2811,2019-04-22T02:10:33Z,,,Call,,987-729-3173,Research and Development,Hot Lead
,,50055000007OlhBAAS,Product Inquiry,,Completed,High,,0054P00000Av1QzQAJ,eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus,,0014P0000278mN9QAI,,2019-01-05T18:03:05.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,16370901941,Chimerical Auto Outbound,Sales,504-434-4329,Luke Cage,,Outbound,2602,2019-01-05T18:03:05Z,,,Chat,,395-976-9348,Support,New Product
,,50055000007OlhCAAS,Product Problem,,Completed,Low,,0054P00000Av1PrQAJ,eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis,,0014P0000278mVxQAI,,2019-01-31T15:33:16.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,15059547636,Cable TV Issues,Sales,678-460-5902,Clint Barton,,Outbound,1088,2019-01-31T15:33:16Z,,,Call,,415-526-2387,Engineering,Known Issue
,,50055000007OlhDAAS,Product Support,,Completed,Medium,,0054P00000Av1QGQAZ,massa id nisl venenatis lacinia aenean sit amet justo morbi ut odio cras mi pede malesuada,,0014P0000278mS9QAI,,2019-01-06T22:33:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,12786664038,Router Issues,Cable TV Support,948-396-3281,Charles Xavier,,Outbound,2292,2019-01-06T22:33:10Z,,,Email,,323-953-9666,Research and Development,Spring Campaign
,,50055000007OlhEAAS,Known Issue,,Completed,Medium,,0054P00000Av1QuQAJ,sed augue aliquam erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst,,0014P0000278mPMQAY,,2019-06-24T01:34:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,16013811524,Router Issues,Sales,217-438-9087,Tony Stark,,Outbound,1403,2019-06-24T01:34:30Z,,,Email,,778-627-1483,Support,Known Issue
,,50055000007OlhFAAS,Product Inquiry,,Completed,Medium,,0054P00000Av1PrQAJ,blandit non interdum in ante vestibulum ante ipsum primis in,,0014P0000278mPMQAY,,2019-10-25T01:30:10.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,12570532891,Router Issues,Sales,819-914-1817,Bruce Banner,,Outbound,1296,2019-10-25T01:30:10Z,,,Email,,806-482-4703,Support,Spring Campaign
,,50055000007OlhGAAS,Product Problem,,Completed,Low,,0054P00000Av1QfQAJ,vestibulum proin eu mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh,,0014P0000278mN9QAI,,2019-07-13T06:01:40.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,13180847818,Cable TV Issues,Auto Agent,588-297-8035,Clint Barton,,Inbound,389,2019-07-13T06:01:40Z,,,Chat,,968-569-5129,Product Management,Fall Campaign
,,50055000007OlhHAAS,General Inquiry,,Completed,Low,,0054P00000Av1QfQAJ,velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque,,0014P0000278mPMQAY,,2019-02-03T21:51:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,16163129354,Chimerical Auto Outbound,Sales,812-838-5058,Steve Rogers,,Outbound,492,2019-02-03T21:51:26Z,,,Chat,,801-749-4635,Sales,New Product
,,50055000007OlhIAAS,Product Support,,Completed,Medium,,0054P00000Av1R4QAJ,lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris lacinia sapien,,0014P0000278mS9QAI,,2019-09-12T07:18:25.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,13430777491,Chimerical Auto Outbound,Cable TV Support,469-374-3770,Tony Stark,,Inbound,1604,2019-09-12T07:18:25Z,,,Chat,,502-549-4086,Human Resources,Known Issue
,,50055000007OlhJAAS,Product Support,,Completed,Low,,0054P00000Av1QuQAJ,ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan,,0014P0000278mN9QAI,,2019-06-29T15:48:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,18069119413,Cable TV Issues,Sales,546-139-6502,Clint Barton,,Inbound,1863,2019-06-29T15:48:53Z,,,WorkItem,,544-469-5636,Human Resources,Upgrade
,,50055000007OlhKAAS,General Inquiry,,Completed,Medium,,0054P00000Av1R4QAJ,ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere,,0014P0000278mVxQAI,,2019-07-05T14:47:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,19809144706,Cable TV Issues,Cable TV Support,435-682-0016,Luke Cage,,Inbound,64,2019-07-05T14:47:15Z,,,Email,,948-360-7869,Legal,Known Issue
,,50055000007OlhLAAS,Product Inquiry,,Completed,Low,,0054P00000Av1QzQAJ,ut blandit non interdum in ante vestibulum ante ipsum primis in,,0014P0000278mS9QAI,,2019-01-06T04:54:02.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,12605477832,Broadband Sales,Cable TV Support,117-664-8907,Clint Barton,,Inbound,1314,2019-01-06T04:54:02Z,,,Call,,513-288-5100,Services,Upgrade
,,50055000007OlhMAAS,Known Issue,,Completed,Low,,0054P00000Av1QLQAZ,mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu,,0014P0000278mN9QAI,,2019-10-16T00:18:28.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,12744889307,Router Issues,Cable TV Support,521-241-7106,Charles Xavier,,Outbound,1030,2019-10-16T00:18:28Z,,,WorkItem,,921-307-1766,Marketing,Upgrade
,,50055000007OlhNAAS,General Inquiry,,Completed,Medium,,0054P00000Av1QGQAZ,massa quis augue luctus tincidunt nulla mollis molestie lorem quisque ut erat curabitur,,0014P0000278mJGQAY,,2019-10-12T05:04:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,15039574102,Cable TV Issues,Auto Agent,194-511-9372,Luke Cage,,Inbound,219,2019-10-12T05:04:21Z,,,Email,,105-145-0584,Support,New Product
,,50055000007OlhOAAS,Product Support,,Completed,High,,0054P00000Av1QzQAJ,quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce,,0014P0000278mVxQAI,,2019-07-02T21:57:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,Paid Bill,19324372456,Router Issues,Sales,350-291-9896,Wade Wilson,,Outbound,326,2019-07-02T21:57:08Z,,,Call,,102-924-6946,Training,Fall Campaign
,,50055000007OlhPAAS,Product Problem,,Completed,Medium,,0054P00000Av1PrQAJ,vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede,,0014P0000278mN9QAI,,2019-10-10T12:28:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,19114335701,Broadband Sales,Cable TV Support,968-555-2328,Charles Xavier,,Outbound,1944,2019-10-10T12:28:20Z,,,Call,,367-590-2107,Training,Upgrade
,,50055000007OlhQAAS,Known Issue,,Completed,Medium,,0054P00000Av1QaQAJ,nascetur ridiculus mus vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis,,0014P0000278mQ6QAI,,2019-02-22T14:42:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,General Questions,19249174234,Chimerical Auto Workitem,Sales,322-404-3827,Wade Wilson,,Outbound,712,2019-02-22T14:42:54Z,,,Email,,299-923-1737,Support,Fall Campaign
,,50055000007OlhRAAS,Product Inquiry,,Completed,High,,0054P00000Av1QGQAZ,ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis,,0014P0000278mS9QAI,,2019-09-01T22:11:54.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,15250118332,Chimerical Auto Outbound,Auto Agent,853-534-6071,Tony Stark,,Inbound,1193,2019-09-01T22:11:54Z,,,Email,,824-458-6703,Research and Development,New Product
,,50055000007OlhSAAS,General Inquiry,,Completed,High,,0054P00000Av1R4QAJ,odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id,,0014P0000278mVxQAI,,2018-12-11T15:33:08.000Z,,,,,,,,,,,,,,,,,,,,,,,,Skill Callback Any Agent,19060938284,Router Issues,Auto Agent,310-441-3568,Luke Cage,,Outbound,2631,2018-12-11T15:33:08Z,,,Chat,,550-679-8578,Sales,New Product
,,50055000007OlhTAAS,General Inquiry,,Completed,Medium,,0054P00000Av1QzQAJ,mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus,,0014P0000278mVxQAI,,2019-05-31T15:15:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,Issue Resolved,15090548595,Chimerical Auto Outbound,Router Support,346-436-8275,Luke Cage,,Inbound,1059,2019-05-31T15:15:15Z,,,Email,,329-401-7577,Human Resources,Hot Lead
